"device","led","datetime","bits","tempC","rh","sys_tempC"
"epsilon","ir",2017-02-02 14:19:13,707,21.3,57.8,42.9
"epsilon","blue",2017-02-02 14:19:13,581,21.3,57.8,42.9
"epsilon","ir",2017-02-02 14:19:15,696,21.3,57.8,42.9
"epsilon","blue",2017-02-02 14:19:15,571,21.3,57.8,42.9
"epsilon","ir",2017-02-02 14:19:17,688,21.3,57.8,42.9
"epsilon","blue",2017-02-02 14:19:17,562,21.3,57.8,42.9
"epsilon","ir",2017-02-02 14:19:19,690,21.3,57.8,42.9
"epsilon","blue",2017-02-02 14:19:19,563,21.3,57.8,42.9
"epsilon","ir",2017-02-02 14:19:21,704,21.3,57.8,42.9
"epsilon","blue",2017-02-02 14:19:21,575,21.3,57.8,42.9
"epsilon","ir",2017-02-02 14:19:23,690,21.3,57.8,42.9
"epsilon","blue",2017-02-02 14:19:23,572,21.3,57.8,42.9
"epsilon","ir",2017-02-02 14:19:25,700,21.3,57.8,42.4
"epsilon","blue",2017-02-02 14:19:25,567,21.3,57.8,42.4
"epsilon","ir",2017-02-02 14:19:27,684,21.3,57.8,42.4
"epsilon","blue",2017-02-02 14:19:27,567,21.3,57.8,42.4
"epsilon","ir",2017-02-02 14:19:29,686,21.3,57.8,42.4
"epsilon","blue",2017-02-02 14:19:29,565,21.3,57.8,42.4
"epsilon","ir",2017-02-02 14:19:31,695,21.3,57.8,42.4
"epsilon","blue",2017-02-02 14:19:31,568,21.3,57.8,42.4
"epsilon","ir",2017-02-02 14:19:33,687,21.3,57.8,42.4
"epsilon","blue",2017-02-02 14:19:33,564,21.3,57.8,42.4
"epsilon","ir",2017-02-02 14:19:35,698,21.3,57.8,42.4
"epsilon","blue",2017-02-02 14:19:35,568,21.3,57.8,42.4
"epsilon","ir",2017-02-02 14:19:37,685,21.3,57.8,42.4
"epsilon","blue",2017-02-02 14:19:37,561,21.3,57.8,42.4
"epsilon","ir",2017-02-02 14:19:39,691,21.3,57.8,42.4
"epsilon","blue",2017-02-02 14:19:39,559,21.3,57.8,42.4
"epsilon","ir",2017-02-02 14:19:41,675,21.3,57.8,42.4
"epsilon","blue",2017-02-02 14:19:41,554,21.3,57.8,42.4
"epsilon","ir",2017-02-02 14:19:43,685,21.3,57.8,42.4
"epsilon","blue",2017-02-02 14:19:43,552,21.3,57.8,42.4
"epsilon","ir",2017-02-02 14:19:45,673,21.3,57.8,43.5
"epsilon","blue",2017-02-02 14:19:45,552,21.3,57.8,43.5
"epsilon","ir",2017-02-02 14:19:47,674,21.3,57.8,43.5
"epsilon","blue",2017-02-02 14:19:47,552,21.3,57.8,43.5
"epsilon","ir",2017-02-02 14:19:49,672,21.3,57.8,43.5
"epsilon","blue",2017-02-02 14:19:49,552,21.3,57.8,43.5
"epsilon","ir",2017-02-02 14:19:51,670,21.3,57.8,43.5
"epsilon","blue",2017-02-02 14:19:51,550,21.3,57.8,43.5
"epsilon","ir",2017-02-02 14:19:53,654,21.3,57.8,43.5
"epsilon","blue",2017-02-02 14:19:53,539,21.3,57.8,43.5
"epsilon","ir",2017-02-02 14:19:55,650,21.3,57.7,42.9
"epsilon","blue",2017-02-02 14:19:55,540,21.3,57.7,42.9
"epsilon","ir",2017-02-02 14:19:57,651,21.3,57.7,42.9
"epsilon","blue",2017-02-02 14:19:57,534,21.3,57.7,42.9
"epsilon","ir",2017-02-02 14:19:59,636,21.3,57.7,42.9
"epsilon","blue",2017-02-02 14:19:59,530,21.3,57.7,42.9
"epsilon","ir",2017-02-02 14:20:01,643,21.3,57.7,42.9
"epsilon","blue",2017-02-02 14:20:01,529,21.3,57.7,42.9
"epsilon","ir",2017-02-02 14:20:03,626,21.3,57.7,42.9
"epsilon","blue",2017-02-02 14:20:03,526,21.3,57.7,42.9
"epsilon","ir",2017-02-02 14:20:05,632,21.3,57.7,42.4
"epsilon","blue",2017-02-02 14:20:05,527,21.3,57.7,42.4
"epsilon","ir",2017-02-02 14:20:07,632,21.3,57.7,42.4
"epsilon","blue",2017-02-02 14:20:07,527,21.3,57.7,42.4
"epsilon","ir",2017-02-02 14:20:09,624,21.3,57.7,42.4
"epsilon","blue",2017-02-02 14:20:09,525,21.3,57.7,42.4
"epsilon","ir",2017-02-02 14:20:11,626,21.3,57.7,42.4
"epsilon","blue",2017-02-02 14:20:11,522,21.3,57.7,42.4
"epsilon","ir",2017-02-02 14:20:13,625,21.3,57.7,42.4
"epsilon","blue",2017-02-02 14:20:13,521,21.3,57.7,42.4
"epsilon","ir",2017-02-02 14:20:15,631,21.3,57.7,42.4
"epsilon","blue",2017-02-02 14:20:15,520,21.3,57.7,42.4
"epsilon","ir",2017-02-02 14:20:17,617,21.3,57.7,42.4
"epsilon","blue",2017-02-02 14:20:17,517,21.3,57.7,42.4
"epsilon","ir",2017-02-02 14:20:19,623,21.3,57.7,42.4
"epsilon","blue",2017-02-02 14:20:19,514,21.3,57.7,42.4
"epsilon","ir",2017-02-02 14:20:21,614,21.3,57.7,42.4
"epsilon","blue",2017-02-02 14:20:21,516,21.3,57.7,42.4
"epsilon","ir",2017-02-02 14:20:23,616,21.3,57.7,42.4
"epsilon","blue",2017-02-02 14:20:23,516,21.3,57.7,42.4
"epsilon","ir",2017-02-02 14:20:25,609,21.3,57.6,41.9
"epsilon","blue",2017-02-02 14:20:25,512,21.3,57.6,41.9
"epsilon","ir",2017-02-02 14:20:27,613,21.3,57.6,41.9
"epsilon","blue",2017-02-02 14:20:27,514,21.3,57.6,41.9
"epsilon","ir",2017-02-02 14:20:29,613,21.3,57.6,41.9
"epsilon","blue",2017-02-02 14:20:29,509,21.3,57.6,41.9
"epsilon","ir",2017-02-02 14:20:31,600,21.3,57.6,41.9
"epsilon","blue",2017-02-02 14:20:31,503,21.3,57.6,41.9
"epsilon","ir",2017-02-02 14:20:33,606,21.3,57.6,41.9
"epsilon","blue",2017-02-02 14:20:33,502,21.3,57.6,41.9
"epsilon","ir",2017-02-02 14:20:35,597,21.3,57.6,42.4
"epsilon","blue",2017-02-02 14:20:35,502,21.3,57.6,42.4
"epsilon","blue",2017-02-02 14:20:37,505,21.3,57.6,42.4
"epsilon","blue",2017-02-02 14:20:39,499,21.3,57.6,42.4
"epsilon","ir",2017-02-02 14:20:45,586,21.3,57.6,40.8
"epsilon","ir",2017-02-02 14:20:55,585,21.3,57.6,40.8
"epsilon","ir",2017-02-02 14:21:05,582,21.3,57.6,40.2
"epsilon","ir",2017-02-02 14:21:15,570,21.3,57.6,40.2
"epsilon","ir",2017-02-02 14:21:25,565,21.3,57.5,39.7
"epsilon","ir",2017-02-02 14:21:39,560,21.3,57.6,42.9
"epsilon","ir",2017-02-02 14:21:49,560,21.3,57.5,40.8
"epsilon","ir",2017-02-02 14:21:59,555,21.3,57.5,40.8
"epsilon","ir",2017-02-02 14:22:09,552,21.3,57.5,40.8
"epsilon","ir",2017-02-02 14:22:19,548,21.3,57.5,40.8
"epsilon","ir",2017-02-02 14:22:29,548,21.3,57.5,40.2
"epsilon","ir",2017-02-02 14:22:39,549,21.3,57.5,39.7
"epsilon","ir",2017-02-02 14:22:49,544,21.3,57.5,39.7
"epsilon","ir",2017-02-02 14:22:59,544,21.3,57.4,40.8
"epsilon","ir",2017-02-02 14:23:09,541,21.3,57.5,39.7
"epsilon","ir",2017-02-02 14:23:19,543,21.3,57.4,40.2
"epsilon","ir",2017-02-02 14:23:29,540,21.3,57.4,40.2
"epsilon","ir",2017-02-02 14:23:39,540,21.3,57.4,40.2
"epsilon","ir",2017-02-02 14:23:49,540,21.3,57.4,44.5
"epsilon","ir",2017-02-02 14:23:59,539,21.3,57.4,45.1
"epsilon","ir",2017-02-02 14:24:09,539,21.4,57.3,45.1
"epsilon","ir",2017-02-02 14:24:19,538,21.4,57.3,46.2
"epsilon","ir",2017-02-02 14:24:29,539,21.4,57.3,46.2
"epsilon","ir",2017-02-02 14:24:39,537,21.3,57.3,46.2
"epsilon","ir",2017-02-02 14:24:49,538,21.4,57.3,47.2
"epsilon","ir",2017-02-02 14:24:59,538,21.4,57.3,46.7
"epsilon","ir",2017-02-02 14:25:09,535,21.3,57.3,47.2
"epsilon","ir",2017-02-02 14:25:19,537,21.3,57.3,46.7
"epsilon","ir",2017-02-02 14:25:29,538,21.3,57.3,47.2
"epsilon","ir",2017-02-02 14:25:39,538,21.3,57.3,47.2
"epsilon","ir",2017-02-02 14:25:49,539,21.3,57.3,47.2
"epsilon","ir",2017-02-02 14:25:59,537,21.4,57.3,47.2
"epsilon","ir",2017-02-02 14:26:09,537,21.4,57.3,47.2
"epsilon","ir",2017-02-02 14:26:19,536,21.4,57.3,47.2
"epsilon","ir",2017-02-02 14:26:29,537,21.4,57.3,47.2
"epsilon","ir",2017-02-02 14:26:39,538,21.4,57.3,47.2
"epsilon","blue",2017-02-02 14:26:39,460,21.4,57.3,47.2
"epsilon","ir",2017-02-02 14:26:49,537,21.4,57.2,44
"epsilon","ir",2017-02-02 14:26:59,538,21.4,57.2,42.9
"epsilon","ir",2017-02-02 14:27:09,540,21.4,57.2,41.3
"epsilon","ir",2017-02-02 14:27:19,540,21.4,57.2,41.9
"epsilon","ir",2017-02-02 14:27:29,537,21.4,57.2,41.9
"epsilon","ir",2017-02-02 14:27:39,536,21.4,57.2,41.3
"epsilon","ir",2017-02-02 14:27:49,539,21.4,57.2,40.8
"epsilon","ir",2017-02-02 14:27:59,540,21.4,57.2,40.8
"epsilon","ir",2017-02-02 14:28:09,537,21.4,57.2,41.3
"epsilon","ir",2017-02-02 14:28:19,538,21.4,57.2,40.8
"epsilon","ir",2017-02-02 14:28:29,538,21.4,57.2,40.8
"epsilon","ir",2017-02-02 14:28:39,540,21.4,57.2,40.8
"epsilon","ir",2017-02-02 14:28:49,539,21.4,57.2,40.2
"epsilon","ir",2017-02-02 14:28:59,537,21.4,57.2,40.8
"epsilon","ir",2017-02-02 14:29:09,537,21.4,57.2,40.8
"epsilon","ir",2017-02-02 14:29:19,539,21.4,57.2,40.8
"epsilon","ir",2017-02-02 14:29:29,538,21.4,57.2,40.2
"epsilon","ir",2017-02-02 14:29:39,540,21.4,57.2,40.2
"epsilon","ir",2017-02-02 14:29:49,537,21.4,57.2,43.5
"epsilon","ir",2017-02-02 14:29:59,538,21.4,57.2,44.5
"epsilon","blue",2017-02-02 14:29:59,460,21.4,57.2,44.5
"epsilon","ir",2017-02-02 14:30:09,540,21.4,57.1,41.3
"epsilon","ir",2017-02-02 14:30:19,540,21.4,57.2,40.8
"epsilon","ir",2017-02-02 14:30:29,536,21.4,57.2,40.8
"epsilon","ir",2017-02-02 14:30:39,536,21.4,57.2,40.8
"epsilon","ir",2017-02-02 14:30:49,540,21.4,57.2,39.7
"epsilon","ir",2017-02-02 14:30:59,540,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:31:09,538,21.4,57.1,40.8
"epsilon","ir",2017-02-02 14:31:19,539,21.4,57.1,40.2
"epsilon","ir",2017-02-02 14:31:29,537,21.4,57.1,40.2
"epsilon","ir",2017-02-02 14:31:39,539,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:31:49,537,21.4,57,40.2
"epsilon","ir",2017-02-02 14:31:59,537,21.4,57,40.2
"epsilon","ir",2017-02-02 14:32:09,538,21.4,57,39.7
"epsilon","ir",2017-02-02 14:32:19,541,21.4,57,39.7
"epsilon","ir",2017-02-02 14:32:29,542,21.4,57,39.7
"epsilon","ir",2017-02-02 14:32:39,538,21.4,57,39.7
"epsilon","ir",2017-02-02 14:32:49,538,21.4,57,39.7
"epsilon","ir",2017-02-02 14:32:59,538,21.4,57,39.7
"epsilon","ir",2017-02-02 14:33:09,537,21.4,57,44
"epsilon","ir",2017-02-02 14:33:19,538,21.4,57,45.1
"epsilon","blue",2017-02-02 14:33:19,460,21.4,57,45.1
"epsilon","ir",2017-02-02 14:33:29,537,21.4,57,42.4
"epsilon","ir",2017-02-02 14:33:39,538,21.4,57,40.8
"epsilon","ir",2017-02-02 14:33:49,540,21.4,57,40.8
"epsilon","ir",2017-02-02 14:33:59,538,21.4,57,40.8
"epsilon","ir",2017-02-02 14:34:09,538,21.4,57,40.8
"epsilon","ir",2017-02-02 14:34:19,537,21.4,57,40.8
"epsilon","ir",2017-02-02 14:34:29,538,21.4,57,40.2
"epsilon","ir",2017-02-02 14:34:39,539,21.4,57,40.2
"epsilon","ir",2017-02-02 14:34:49,537,21.4,57,39.7
"epsilon","ir",2017-02-02 14:34:59,537,21.4,57,40.2
"epsilon","ir",2017-02-02 14:35:09,537,21.4,57,39.7
"epsilon","ir",2017-02-02 14:35:19,538,21.4,57,40.2
"epsilon","ir",2017-02-02 14:35:29,540,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:35:39,541,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:35:49,538,21.4,57.1,40.8
"epsilon","ir",2017-02-02 14:35:59,536,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:36:09,538,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:36:19,540,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:36:29,537,21.4,57.1,44
"epsilon","ir",2017-02-02 14:36:39,537,21.4,57.1,44
"epsilon","blue",2017-02-02 14:36:39,460,21.4,57.1,44
"epsilon","ir",2017-02-02 14:36:49,540,21.4,57.1,41.3
"epsilon","ir",2017-02-02 14:36:59,540,21.4,57.1,40.2
"epsilon","ir",2017-02-02 14:37:09,537,21.4,57.1,40.8
"epsilon","ir",2017-02-02 14:37:19,537,21.4,57.1,40.2
"epsilon","ir",2017-02-02 14:37:29,537,21.3,57.1,40.2
"epsilon","ir",2017-02-02 14:37:39,538,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:37:49,541,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:37:59,537,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:38:09,536,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:38:19,540,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:38:29,541,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:38:39,537,21.4,57.1,40.2
"epsilon","ir",2017-02-02 14:38:49,537,21.4,57.1,40.2
"epsilon","ir",2017-02-02 14:38:59,537,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:39:09,539,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:39:19,540,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:39:29,537,21.4,57.1,40.2
"epsilon","ir",2017-02-02 14:39:39,537,21.3,57.1,39.7
"epsilon","ir",2017-02-02 14:39:49,539,21.4,57.1,44
"epsilon","ir",2017-02-02 14:39:59,536,21.4,57,44
"epsilon","blue",2017-02-02 14:39:59,460,21.4,57,44
"epsilon","ir",2017-02-02 14:40:09,537,21.4,57,41.3
"epsilon","ir",2017-02-02 14:40:19,538,21.4,57,40.8
"epsilon","ir",2017-02-02 14:40:29,538,21.4,57,40.2
"epsilon","ir",2017-02-02 14:40:39,540,21.4,57,39.7
"epsilon","ir",2017-02-02 14:40:49,535,21.4,57,40.2
"epsilon","ir",2017-02-02 14:40:59,538,21.4,57,40.8
"epsilon","ir",2017-02-02 14:41:09,537,21.4,57,39.7
"epsilon","ir",2017-02-02 14:41:19,540,21.4,57,40.2
"epsilon","ir",2017-02-02 14:41:29,538,21.4,57,39.7
"epsilon","ir",2017-02-02 14:41:39,537,21.4,57,40.8
"epsilon","ir",2017-02-02 14:41:49,538,21.4,57,40.2
"epsilon","ir",2017-02-02 14:41:59,537,21.4,57,39.2
"epsilon","ir",2017-02-02 14:42:09,541,21.4,57,39.7
"epsilon","ir",2017-02-02 14:42:19,539,21.4,57,39.2
"epsilon","ir",2017-02-02 14:42:29,538,21.4,57,40.2
"epsilon","ir",2017-02-02 14:42:39,536,21.4,57,39.7
"epsilon","ir",2017-02-02 14:42:49,540,21.4,57,39.2
"epsilon","ir",2017-02-02 14:42:59,538,21.4,57,39.7
"epsilon","ir",2017-02-02 14:43:09,538,21.4,57,44
"epsilon","ir",2017-02-02 14:43:19,537,21.4,57,44
"epsilon","blue",2017-02-02 14:43:19,460,21.4,57,44
"epsilon","ir",2017-02-02 14:43:29,537,21.4,57,40.8
"epsilon","ir",2017-02-02 14:43:39,541,21.4,57,40.8
"epsilon","ir",2017-02-02 14:43:49,535,21.3,57,40.8
"epsilon","ir",2017-02-02 14:43:59,537,21.4,57,40.8
"epsilon","ir",2017-02-02 14:44:09,538,21.4,57,40.2
"epsilon","ir",2017-02-02 14:44:19,538,21.4,57,39.7
"epsilon","ir",2017-02-02 14:44:29,540,21.4,57,39.7
"epsilon","ir",2017-02-02 14:44:39,538,21.4,57,39.7
"epsilon","ir",2017-02-02 14:44:49,537,21.4,57,40.8
"epsilon","ir",2017-02-02 14:44:59,536,21.4,57,39.7
"epsilon","ir",2017-02-02 14:45:09,541,21.4,57,39.7
"epsilon","ir",2017-02-02 14:45:19,539,21.4,57,39.7
"epsilon","ir",2017-02-02 14:45:29,538,21.4,57,39.7
"epsilon","ir",2017-02-02 14:45:39,537,21.4,57,39.7
"epsilon","ir",2017-02-02 14:45:49,539,21.4,57,39.2
"epsilon","ir",2017-02-02 14:45:59,540,21.4,57,39.7
"epsilon","ir",2017-02-02 14:46:09,537,21.4,57,40.2
"epsilon","ir",2017-02-02 14:46:19,537,21.4,57,39.7
"epsilon","ir",2017-02-02 14:46:29,535,21.4,57,43.5
"epsilon","ir",2017-02-02 14:46:39,537,21.4,57,44.5
"epsilon","blue",2017-02-02 14:46:39,460,21.4,57,44.5
"epsilon","ir",2017-02-02 14:46:49,537,21.4,57,41.3
"epsilon","ir",2017-02-02 14:46:59,538,21.3,57,40.8
"epsilon","ir",2017-02-02 14:47:09,537,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:47:19,539,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:47:29,541,21.4,57.1,39.7
"epsilon","ir",2017-02-02 14:47:39,538,21.3,57.1,39.7
"epsilon","ir",2017-02-02 14:47:49,537,21.4,57.1,40.2
"epsilon","ir",2017-02-02 14:47:59,536,21.3,57.1,39.7
"epsilon","ir",2017-02-02 14:48:09,539,21.3,57.1,39.2
"epsilon","ir",2017-02-02 14:48:19,540,21.3,57.2,39.7
"epsilon","ir",2017-02-02 14:48:29,540,21.3,57.2,39.7
"epsilon","ir",2017-02-02 14:48:39,537,21.3,57.3,39.7
"epsilon","ir",2017-02-02 14:48:49,542,21.3,57.3,39.7
"epsilon","ir",2017-02-02 14:48:59,540,21.3,57.3,39.7
"epsilon","ir",2017-02-02 14:49:09,560,21.3,57.4,39.7
"epsilon","ir",2017-02-02 14:49:19,575,21.3,57.4,39.7
"epsilon","ir",2017-02-02 14:49:29,578,21.3,57.4,39.2
"epsilon","ir",2017-02-02 14:49:39,581,21.3,57.4,39.7
"epsilon","ir",2017-02-02 14:49:49,568,21.3,57.4,42.9
"epsilon","blue",2017-02-02 14:49:49,476,21.3,57.4,42.9
"epsilon","ir",2017-02-02 14:49:59,567,21.3,57.4,40.8
"epsilon","ir",2017-02-02 14:50:09,572,21.3,57.4,39.7
"epsilon","ir",2017-02-02 14:50:19,575,21.3,57.5,39.7
"epsilon","ir",2017-02-02 14:50:29,571,21.3,57.5,39.2
"epsilon","ir",2017-02-02 14:50:39,562,21.2,57.5,39.7
"epsilon","ir",2017-02-02 14:50:49,558,21.2,57.5,39.7
"epsilon","ir",2017-02-02 14:50:59,558,21.2,57.6,39.2
"epsilon","ir",2017-02-02 14:51:09,558,21.2,57.6,39.2
"epsilon","ir",2017-02-02 14:51:19,555,21.2,57.6,39.7
"epsilon","ir",2017-02-02 14:51:29,548,21.2,57.6,39.7
"epsilon","ir",2017-02-02 14:51:39,549,21.2,57.7,38.6
"epsilon","ir",2017-02-02 14:51:49,551,21.2,57.7,38.6
"epsilon","ir",2017-02-02 14:51:59,549,21.2,57.7,38.6
"epsilon","ir",2017-02-02 14:52:09,545,21.2,57.7,39.2
"epsilon","ir",2017-02-02 14:52:19,543,21.2,57.7,39.2
"epsilon","ir",2017-02-02 14:52:29,544,21.2,57.7,39.2
"epsilon","ir",2017-02-02 14:52:39,546,21.2,57.7,38.6
"epsilon","ir",2017-02-02 14:52:49,546,21.2,57.7,38.6
"epsilon","ir",2017-02-02 14:52:59,544,21.2,57.7,42.9
"epsilon","ir",2017-02-02 14:53:09,544,21.2,57.7,44
"epsilon","ir",2017-02-02 14:53:19,546,21.2,57.7,44.5
"epsilon","blue",2017-02-02 14:53:19,466,21.2,57.7,44.5
"epsilon","ir",2017-02-02 14:53:29,551,21.2,57.7,40.8
"epsilon","ir",2017-02-02 14:53:39,551,21.2,57.7,39.7
"epsilon","ir",2017-02-02 14:53:49,549,21.2,57.7,39.7
"epsilon","ir",2017-02-02 14:53:59,547,21.2,57.7,39.2
"epsilon","ir",2017-02-02 14:54:09,551,21.2,57.7,39.2
"epsilon","ir",2017-02-02 14:54:19,548,21.2,57.7,39.7
"epsilon","ir",2017-02-02 14:54:29,544,21.2,57.6,39.7
"epsilon","ir",2017-02-02 14:54:39,544,21.2,57.7,38.6
"epsilon","ir",2017-02-02 14:54:49,547,21.2,57.6,38.6
"epsilon","ir",2017-02-02 14:54:59,542,21.2,57.6,39.7
"epsilon","ir",2017-02-02 14:55:09,540,21.2,57.6,39.7
"epsilon","ir",2017-02-02 14:55:19,540,21.2,57.6,38.6
"epsilon","ir",2017-02-02 14:55:29,540,21.2,57.6,38.6
"epsilon","ir",2017-02-02 14:55:39,542,21.2,57.6,38.6
"epsilon","ir",2017-02-02 14:55:49,538,21.2,57.6,38.6
"epsilon","ir",2017-02-02 14:55:59,540,21.1,57.6,39.7
"epsilon","ir",2017-02-02 14:56:09,539,21.2,57.6,38.6
"epsilon","ir",2017-02-02 14:56:19,542,21.2,57.6,38.6
"epsilon","ir",2017-02-02 14:56:29,539,21.2,57.6,43.5
"epsilon","ir",2017-02-02 14:56:39,539,21.1,57.6,44
"epsilon","blue",2017-02-02 14:56:39,460,21.1,57.6,44
"epsilon","ir",2017-02-02 14:56:49,540,21.2,57.6,41.3
"epsilon","ir",2017-02-02 14:56:59,544,21.2,57.6,39.7
"epsilon","ir",2017-02-02 14:57:09,564,21.2,57.6,39.7
"epsilon","ir",2017-02-02 14:57:19,562,21.2,57.6,39.7
"epsilon","ir",2017-02-02 14:57:29,563,21.2,57.6,39.7
"epsilon","ir",2017-02-02 14:57:39,560,21.2,57.6,39.2
"epsilon","ir",2017-02-02 14:57:49,560,21.2,57.6,38.6
"epsilon","ir",2017-02-02 14:57:59,558,21.2,57.6,39.2
"epsilon","ir",2017-02-02 14:58:09,561,21.1,57.6,39.2
"epsilon","ir",2017-02-02 14:58:19,562,21.2,57.6,39.2
"epsilon","ir",2017-02-02 14:58:29,560,21.1,57.7,39.2
"epsilon","ir",2017-02-02 14:58:39,563,21.1,57.7,38.6
"epsilon","ir",2017-02-02 14:58:49,552,21.1,57.7,39.7
"epsilon","ir",2017-02-02 14:58:59,555,21.2,57.7,39.7
"epsilon","ir",2017-02-02 14:59:09,555,21.2,57.7,39.2
"epsilon","ir",2017-02-02 14:59:19,557,21.2,57.7,38.6
"epsilon","ir",2017-02-02 14:59:29,555,21.2,57.7,38.6
"epsilon","ir",2017-02-02 14:59:39,551,21.2,57.7,39.7
"epsilon","ir",2017-02-02 14:59:49,554,21.2,57.7,42.9
"epsilon","ir",2017-02-02 14:59:59,554,21.2,57.7,43.5
"epsilon","blue",2017-02-02 14:59:59,473,21.2,57.7,43.5
"epsilon","ir",2017-02-02 15:00:09,556,21.2,57.7,40.8
"epsilon","ir",2017-02-02 15:00:19,557,21.2,57.7,39.7
"epsilon","ir",2017-02-02 15:00:29,552,21.2,57.7,40.2
"epsilon","ir",2017-02-02 15:00:39,551,21.2,57.7,39.7
"epsilon","ir",2017-02-02 15:00:49,556,21.2,57.7,39.7
"epsilon","ir",2017-02-02 15:00:59,552,21.2,57.7,39.7
"epsilon","ir",2017-02-02 15:01:09,553,21.2,57.7,39.7
"epsilon","ir",2017-02-02 15:01:19,551,21.2,57.7,39.7
"epsilon","ir",2017-02-02 15:01:29,552,21.2,57.7,39.2
"epsilon","ir",2017-02-02 15:01:39,556,21.2,57.7,39.7
"epsilon","ir",2017-02-02 15:01:49,552,21.2,57.6,39.2
"epsilon","ir",2017-02-02 15:01:59,551,21.2,57.7,39.7
"epsilon","ir",2017-02-02 15:02:09,550,21.2,57.6,39.2
"epsilon","ir",2017-02-02 15:02:19,555,21.2,57.6,39.2
"epsilon","ir",2017-02-02 15:02:29,555,21.2,57.6,39.7
"epsilon","ir",2017-02-02 15:02:39,550,21.2,57.6,39.7
"epsilon","ir",2017-02-02 15:02:49,552,21.2,57.6,40.2
"epsilon","ir",2017-02-02 15:02:59,549,21.2,57.6,39.2
"epsilon","ir",2017-02-02 15:03:09,551,21.2,57.6,43.5
"epsilon","ir",2017-02-02 15:03:19,551,21.2,57.6,44
"epsilon","blue",2017-02-02 15:03:19,472,21.2,57.6,44
"epsilon","ir",2017-02-02 15:03:29,552,21.2,57.6,41.9
"epsilon","ir",2017-02-02 15:03:39,550,21.2,57.6,40.8
"epsilon","ir",2017-02-02 15:03:49,554,21.2,57.6,40.2
"epsilon","ir",2017-02-02 15:03:59,550,21.2,57.6,39.7
"epsilon","ir",2017-02-02 15:04:09,551,21.2,57.6,40.8
"epsilon","ir",2017-02-02 15:04:19,550,21.2,57.6,40.8
"epsilon","ir",2017-02-02 15:04:29,551,21.2,57.6,39.7
"epsilon","ir",2017-02-02 15:04:39,554,21.2,57.6,39.7
"epsilon","ir",2017-02-02 15:04:49,550,21.2,57.6,39.7
"epsilon","ir",2017-02-02 15:04:59,550,21.2,57.6,40.2
"epsilon","ir",2017-02-02 15:05:09,548,21.3,57.6,39.7
"epsilon","ir",2017-02-02 15:05:19,552,21.3,57.6,39.7
"epsilon","ir",2017-02-02 15:05:29,552,21.2,57.6,39.7
"epsilon","ir",2017-02-02 15:05:39,549,21.3,57.6,40.8
"epsilon","ir",2017-02-02 15:05:49,548,21.2,57.6,39.2
"epsilon","ir",2017-02-02 15:05:59,549,21.3,57.6,39.7
"epsilon","ir",2017-02-02 15:06:09,552,21.3,57.6,40.2
"epsilon","ir",2017-02-02 15:06:19,547,21.2,57.6,39.7
"epsilon","ir",2017-02-02 15:06:29,547,21.2,57.6,43.5
"epsilon","ir",2017-02-02 15:06:39,546,21.3,57.6,44
"epsilon","blue",2017-02-02 15:06:39,472,21.3,57.6,44
"epsilon","ir",2017-02-02 15:06:49,550,21.3,57.6,41.3
"epsilon","ir",2017-02-02 15:06:59,551,21.3,57.6,41.3
"epsilon","ir",2017-02-02 15:07:09,548,21.3,57.6,40.8
"epsilon","ir",2017-02-02 15:07:19,548,21.3,57.6,40.8
"epsilon","ir",2017-02-02 15:07:29,548,21.3,57.6,40.2
"epsilon","ir",2017-02-02 15:07:39,550,21.3,57.6,39.7
"epsilon","ir",2017-02-02 15:07:49,546,21.3,57.6,40.8
"epsilon","ir",2017-02-02 15:07:59,548,21.3,57.6,40.8
"epsilon","ir",2017-02-02 15:08:09,546,21.3,57.6,40.2
"epsilon","ir",2017-02-02 15:08:19,551,21.3,57.6,39.7
"epsilon","ir",2017-02-02 15:08:29,551,21.3,57.6,39.7
"epsilon","ir",2017-02-02 15:08:39,550,21.3,57.6,39.7
"epsilon","ir",2017-02-02 15:08:49,546,21.3,57.6,40.8
"epsilon","ir",2017-02-02 15:08:59,547,21.3,57.6,39.7
"epsilon","ir",2017-02-02 15:09:09,550,21.3,57.6,39.7
"epsilon","ir",2017-02-02 15:09:19,547,21.3,57.6,40.8
"epsilon","ir",2017-02-02 15:09:29,546,21.3,57.6,40.8
